psgc,name,correspondence_code,geographic_level,old_names,city_class,income_classification,urban_rural,population_2015,,population_2020,,status
806002009,Can-abay,86002009,Bgy,,,,R,2257,,1931,,
806002008,Cambayan,86002008,Bgy,,,,R,511,,558,,
806002007,Burgos,86002007,Bgy,,,,R,916,,903,,
806002006,Buenavista,86002006,Bgy,,,,R,775,,763,,
806002005,Basiao,86002005,Bgy,,,,R,1317,,1432,,
806002004,Baloog,86002004,Bgy,,,,R,155,,142,,
806002003,Bacubac,86002003,Bgy,,,,R,1171,,1451,,
806002002,Anglit,86002002,Bgy,,,,R,521,,548,,
806002001,Amandayehan,86002001,Bgy,,,,R,1156,,1310,,
806002000,Basey,86002000,Mun,,,1st,,55480,,56685,,
806001034,Veloso,86001034,Bgy,,,,R,302,,335,,
806001033,San Jose,86001033,Bgy,,,,R,210,,276,,
806001032,San Isidro,86001032,Bgy,,,,R,331,,405,,
806001031,Ro?o,86001031,Bgy,,,,R,188,,238,,
806001030,Panjobjoban II,86001030,Bgy,,,,R,489,,586,,
806001029,Magsaysay,86001029,Bgy,,,,R,357,,331,,
806001028,Mabuhay,86001028,Bgy,,,,R,434,,469,,
806001027,Costa Rica II,86001027,Bgy,,,,R,301,,296,,
806001026,Biasong II,86001026,Bgy,,,,R,329,,335,,
806001025,Imelda,86001025,Bgy,Badjang,,,R,369,,461,,
806001024,Tonga-tonga,86001024,Bgy,,,,R,245,,194,,
806001023,Talahid,86001023,Bgy,,,,R,494,,505,,
806001019,Poblacion,86001019,Bgy,,,,R,245,,249,,
806001017,Panjobjoban I,86001017,Bgy,,,,R,339,,419,,
806001014,Marasbaras,86001014,Bgy,,,,R,241,,230,,
806001013,Malobago,86001013,Bgy,,,,R,340,,308,,
806001012,Lunang II,86001012,Bgy,,,,R,501,,443,,
806001011,Lunang I,86001011,Bgy,Look,,,R,489,,575,,
806001008,Kerikite,86001008,Bgy,,,,R,578,,606,,
806001007,Guin-ansan,86001007,Bgy,,,,R,288,,340,,
806001005,Costa Rica,86001005,Bgy,,,,R,408,,359,,
806001004,Biasong I,86001004,Bgy,,,,R,460,,503,,
806001001,Bacjao,86001001,Bgy,,,,R,1004,,810,,
806001000,Almagro,86001000,Mun,,,5th,,8942,,9273,,
806000000,Samar,86000000,Prov,Western Samar,,1st,,780481,,793183,,
804824022,Upper Caynaga,84824022,Bgy,,,,R,589,,250,,
804824021,Somoroy,84824021,Bgy,,,,R,361,,164,,
804824020,San Miguel,84824020,Bgy,,,,R,355,,379,,
804824019,San Jose,84824019,Bgy,,,,R,458,,396,,
804824018,San Francisco,84824018,Bgy,,,,R,164,,136,,
804824017,Sampaguita,84824017,Bgy,,,,R,193,,152,,
804824016,Roxas,84824016,Bgy,,,,R,313,,191,,
804824015,Paguite,84824015,Bgy,,,,R,333,,430,,
804824014,Osme?a,84824014,Bgy,,,,R,712,,675,,
804824013,Magsaysay,84824013,Bgy,,,,R,473,,570,,
804824012,Maghipid,84824012,Bgy,,,,R,486,,453,,
804824011,Lower Caynaga,84824011,Bgy,,,,R,920,,946,,
804824010,Lope De Vega ,84824010,Bgy,,,,R,3379,,3729,,Pob.
804824009,Henaronagan,84824009,Bgy,,,,R,253,,220,,
804824008,Getigo,84824008,Bgy,,,,R,854,,922,,
804824007,Gen. Luna,84824007,Bgy,,,,R,347,,365,,
804824006,Gebonawan,84824006,Bgy,,,,R,536,,525,,
804824005,Curry,84824005,Bgy,,,,R,746,,883,,
804824004,Cag-aguingay,84824004,Bgy,,,,R,381,,342,,
804824003,Cagamesarag,84824003,Bgy,,,,R,225,,159,,
804824002,Bonifacio,84824002,Bgy,,,,R,888,,858,,
804824001,Bayho,84824001,Bgy,,,,R,1721,,1945,,
804824000,Lope De Vega,84824000,Mun,,,4th,,14687,,14690,,
804823018,San Roman,84823018,Bgy,,,,R,441,,437,,
804823017,San Miguel,84823017,Bgy,,,,R,562,,565,,
804823016,San Lazaro,84823016,Bgy,,,,R,982,,983,,
804823014,Zone III ,84823014,Bgy,,,,R,1668,,1674,,Pob.
804823013,Zone II ,84823013,Bgy,,,,R,496,,561,,Pob.
804823012,Zone I ,84823012,Bgy,,,,R,933,,888,,Pob.
804823011,Pasabuena,84823011,Bgy,,,,R,390,,418,,
804823010,Maxvilla,84823010,Bgy,,,,R,481,,553,,
804823009,Lungib,84823009,Bgy,,,,R,681,,779,,
804823008,Luisita,84823008,Bgy,,,,R,585,,600,,
804823007,Libertad,84823007,Bgy,,,,R,1829,,1946,,
804823006,Erenas,84823006,Bgy,,,,R,2624,,2534,,
804823004,Colab-og,84823004,Bgy,,,,R,1166,,1197,,
804823003,Buenos Aires,84823003,Bgy,,,,R,1213,,1398,,
804823002,Buenasuerte,84823002,Bgy,,,,R,452,,498,,
804823001,Acedillo,84823001,Bgy,,,,R,314,,330,,
804823000,Victoria,84823000,Mun,,,5th,,14817,,15361,,
804822026,San Antonio,84822026,Bgy,,,,R,140,,156,,
804822025,Poblacion II,84822025,Bgy,,,,R,843,,855,,
804822024,Poblacion I,84822024,Bgy,,,,R,1309,,1577,,
804822023,Victory,84822023,Bgy,,,,R,586,,560,,
804822022,Tobgon,84822022,Bgy,,,,R,121,,125,,
804822021,Senonogan de Tubang,84822021,Bgy,,,,R,372,,324,,
804822020,San Isidro,84822020,Bgy,,,,R,441,,405,,
804822019,Suba ,84822019,Bgy,,,,R,1497,,1703,,Pob.
804822018,Montalban,84822018,Bgy,,,,R,160,,158,,
804822017,Imelda,84822017,Bgy,,,,R,291,,210,,
804822016,Gusaran,84822016,Bgy,,,,R,574,,641,,
804822015,Geparayan De Turag,84822015,Bgy,,,,R,1158,,858,,
804822014,Genagasan,84822014,Bgy,,,,R,722,,766,,
804822013,Giguimitan,84822013,Bgy,,,,R,419,,419,,
804822012,Gecbo-an,84822012,Bgy,,,,R,465,,467,,
804822011,Gebolwangan,84822011,Bgy,,,,R,928,,797,,
804822010,Gebonawan,84822010,Bgy,,,,R,315,,248,,
804822009,Deit De Turag,84822009,Bgy,,,,R,750,,604,,
804822008,Deit De Suba,84822008,Bgy,,,,R,797,,654,,
804822007,Camaya-an,84822007,Bgy,,,,R,186,,194,,
804822006,Camanggaran,84822006,Bgy,,,,R,181,,193,,
804822005,Caghilot,84822005,Bgy,,,,R,382,,455,,
804822004,Cagda-o,84822004,Bgy,,,,R,368,,270,,
804822003,Cabunga-an,84822003,Bgy,,,,R,1261,,1400,,
804822002,Cababayogan,84822002,Bgy,,,,R,745,,764,,
804822001,Balud,84822001,Bgy,,,,R,288,,297,,
804822000,Silvino Lobos,84822000,Mun,,,4th,,15299,,15100,,
804821009,Punta Pob.,84821009,Bgy,Bgy.3,,,R,1077,,913,,
804821008,Destacado Pob.,84821008,Bgy,Bgy.2,,,R,1073,,928,,
804821007,Tarnate,84821007,Bgy,,,,R,1507,,1371,,
804821006,Sila,84821006,Bgy,,,,R,465,,449,,
804821005,Sangputan,84821005,Bgy,,,,R,952,,731,,
804821003,Mongol Bongol Pob.,84821003,Bgy,Bgy.1,,,R,1434,,1222,,
804821002,Maragat,84821002,Bgy,,,,R,1348,,1314,,
804821000,San Vicente,84821000,Mun,,,6th,,7856,,6928,,
804820016,Zone 6 ,84820016,Bgy,,,,R,2263,,2111,,Pob.
804820015,Zone 5 ,84820015,Bgy,,,,R,2445,,2353,,Pob.
804820014,Zone 4 ,84820014,Bgy,,,,R,655,,629,,Pob.
804820013,Zone 3 ,84820013,Bgy,,,,R,2746,,2797,,Pob.
804820012,Zone 2 ,84820012,Bgy,,,,R,1134,,982,,Pob.
804820011,Zone 1 ,84820011,Bgy,,,,R,3537,,3943,,Pob.
804820010,Pagsang-an,84820010,Bgy,,,,R,1768,,1635,,
804820009,Malobago,84820009,Bgy,,,,R,1289,,1140,,
804820008,Lawaan,84820008,Bgy,,,,R,790,,628,,
804820007,Lao-angan,84820007,Bgy,,,,R,1930,,1531,,
804820006,Ginagdanan,84820006,Bgy,,,,R,1342,,1266,,
804820005,Dale,84820005,Bgy,,,,U,1549,,1836,,
804820004,Coroconog,84820004,Bgy,,,,R,1610,,1481,,
804820003,Bantayan,84820003,Bgy,,,,U,5238,,5200,,
804820002,Balud,84820002,Bgy,,,,R,920,,930,,
804820001,Balnasan,84820001,Bgy,,,,R,1364,,1420,,
804820000,San Roque,84820000,Mun,,,4th,,30580,,29882,,
804819030,Barangay West ,84819030,Bgy,,,,R,1039,,1044,,Pob.
804819029,Barangay East ,84819029,Bgy,,,,R,818,,875,,Pob.
804819028,Barangay South ,84819028,Bgy,,,,R,418,,323,,Pob.
804819027,Barangay North ,84819027,Bgy,,,,R,1428,,1501,,Pob.
804819026,Tubigdanao,84819026,Bgy,,,,R,561,,390,,
804819025,San Lorenzo,84819025,Bgy,,,,R,729,,803,,
804819014,P. Tingzon,84819014,Bgy,,,,R,2116,,2077,,
804819013,Mandugang,84819013,Bgy,,,,R,503,,576,,
804819012,Layuhan,84819012,Bgy,,,,R,740,,937,,
804819009,Geratag,84819009,Bgy,,,,R,2143,,2108,,
804819008,Gengarog,84819008,Bgy,,,,R,925,,940,,
804819007,Da-o,84819007,Bgy,,,,R,1395,,1432,,
804819005,Bonglas,84819005,Bgy,,,,R,502,,602,,
804819004,Balite,84819004,Bgy,,,,R,1920,,1727,,
804819003,Bagong Sabang,84819003,Bgy,,,,R,663,,676,,
804819002,Aguadahan,84819002,Bgy,,,,U,1661,,1630,,
804819000,San Jose,84819000,Mun,,,5th,,17561,,17641,,
804818016,Veriato,84818016,Bgy,,,,R,2207,,2202,,
804818015,Seven Hills,84818015,Bgy,,,,R,806,,817,,
804818014,San Roque,84818014,Bgy,,,,R,1766,,1817,,
804818013,San Juan,84818013,Bgy,,,,R,2426,,2365,,
804818012,Salvacion,84818012,Bgy,,,,R,1178,,1284,,
804818011,Poblacion Sur,84818011,Bgy,,,,R,1123,,1137,,
804818010,Poblacion Norte,84818010,Bgy,,,,U,2230,,2220,,
804818009,Palanit,84818009,Bgy,,,,R,3218,,3410,,
804818008,Mabuhay,84818008,Bgy,,,,R,929,,1051,,
804818007,Happy Valley,84818007,Bgy,,,,R,1615,,2297,,
804818005,Caglanipao,84818005,Bgy,,,,R,1210,,1158,,
804818004,Buenavista,84818004,Bgy,,,,R,1046,,1193,,
804818003,Balite,84818003,Bgy,,,,R,3417,,3533,,
804818001,Alegria,84818001,Bgy,,,,R,3479,,3383,,
804818000,San Isidro,84818000,Mun,,,4th,,26650,,27867,,
804817011,Ward III ,84817011,Bgy,,,,R,1596,,1522,,Pob.
804817010,Ward II ,84817010,Bgy,,,,R,787,,707,,Pob.
804817009,Vinisitahan,84817009,Bgy,,,,R,715,,727,,
804817008,San Nicolas,84817008,Bgy,,,,R,504,,514,,
804817007,Rizal,84817007,Bgy,,,,R,315,,329,,
804817006,Ward I ,84817006,Bgy,,,,R,828,,863,,Pob.
804817005,Pilar,84817005,Bgy,,,,R,716,,690,,
804817003,Manraya,84817003,Bgy,,,,R,728,,677,,
804817002,Dalupirit,84817002,Bgy,,,,R,1874,,1852,,
804817001,Burabod,84817001,Bgy,,,,R,995,,1001,,
804817000,San Antonio,84817000,Mun,,,5th,,9058,,8882,,
804816012,Kailingan,84816012,Bgy,,,,R,258,,338,,
804816011,Guindaulan,84816011,Bgy,,,,R,877,,910,,
804816010,Commonwealth,84816010,Bgy,,,,R,1957,,2050,,
804816009,Bantolinao,84816009,Bgy,,,,R,639,,696,,
804816008,San Lorenzo,84816008,Bgy,,,,R,1251,,1425,,
804816007,Salhag,84816007,Bgy,,,,R,1715,,1754,,
804816006,Poblacion,84816006,Bgy,,,,R,997,,935,,
804816005,Ligaya,84816005,Bgy,,,,R,750,,814,,
804816003,Jamoog,84816003,Bgy,,,,R,553,,540,,
804816002,Buenavista,84816002,Bgy,,,,R,1246,,1155,,
804816001,Aguada,84816001,Bgy,,,,R,277,,332,,
804816000,Rosario,84816000,Mun,,,5th,,10520,,10949,,
804815030,Tula,84815030,Bgy,,,,R,1729,,1741,,
804815029,"Sixto T. Balanguit, Sr.",84815029,Bgy,,,,R,341,,369,,
804815028,Senonogan,84815028,Bgy,,,,R,629,,741,,
804815027,San Ramon,84815027,Bgy,,,,R,563,,619,,
804815026,Poblacion District 8,84815026,Bgy,,,,R,3585,,4909,,
804815025,Poblacion District 7,84815025,Bgy,,,,R,1857,,1555,,
804815024,Poblacion District 6,84815024,Bgy,,,,R,1753,,1429,,
804815023,Poblacion District 5,84815023,Bgy,,,,R,937,,856,,
804815022,Poblacion District 4,84815022,Bgy,,,,R,1127,,1524,,
804815021,Poblacion District 3,84815021,Bgy,,,,R,480,,516,,
804815020,Poblacion District 2,84815020,Bgy,,,,R,1104,,1149,,
804815019,Poblacion District 1,84815019,Bgy,,,,R,3478,,3783,,
804815018,Paninirongan,84815018,Bgy,,,,R,1571,,1509,,
804815016,Manahao,84815016,Bgy,,,,R,421,,429,,
804815015,Inanahawan,84815015,Bgy,,,,R,613,,616,,
804815014,Ynaguingayan,84815014,Bgy,,,,R,1032,,908,,
804815013,Igot,84815013,Bgy,,,,R,766,,819,,
804815012,Geparayan,84815012,Bgy,,,,R,1377,,1292,,
804815011,Ginulgan,84815011,Bgy,,,,R,2145,,2217,,
804815010,Ge-adgawan,84815010,Bgy,,,,R,762,,799,,
804815009,Camparanga,84815009,Bgy,,,,R,2074,,2293,,
804815008,Do?a Anecita,84815008,Bgy,,,,R,819,,974,,
804815007,Canjumadal,84815007,Bgy,,,,R,604,,663,,
804815005,Cagbigajo,84815005,Bgy,,,,R,508,,576,,
804815004,Cabari-an,84815004,Bgy,,,,R,671,,796,,
804815002,Cababto-an,84815002,Bgy,,,,R,2116,,2450,,
804815000,Pambujan,84815000,Mun,,,4th,,33062,,35532,,
804814034,"Benigno S. Aquino, Jr.",84814034,Bgy,,,,R,2078,,1922,,
804814033,Tinampo ,84814033,Bgy,,,,R,2686,,2859,,Pob.
804814032,Tambangan ,84814032,Bgy,,,,R,1310,,1030,,Pob.
804814031,Talolora,84814031,Bgy,,,,R,1362,,1504,,
804814030,Sumoroy,84814030,Bgy,,,,R,939,,942,,
804814029,Sinalaran,84814029,Bgy,,,,R,691,,703,,
804814028,Simora,84814028,Bgy,,,,R,678,,694,,
804814026,Sangay,84814026,Bgy,,,,R,815,,785,,
804814024,Paysud,84814024,Bgy,,,,R,734,,795,,
804814023,Pangpang,84814023,Bgy,,,,R,2193,,2238,,
804814022,Osme?a,84814022,Bgy,,,,R,1265,,1176,,
804814021,Nipa,84814021,Bgy,,,,R,1229,,1282,,
804814020,Natawo,84814020,Bgy,,,,R,622,,469,,
804814019,Napo,84814019,Bgy,,,,R,493,,505,,
804814018,Nagbobtac,84814018,Bgy,,,,R,594,,622,,
804814017,Monbon,84814017,Bgy,,,,R,1238,,1389,,
804814016,Matambag,84814016,Bgy,,,,R,409,,480,,
804814015,Maragano,84814015,Bgy,,,,R,343,,330,,
804814014,Mapno,84814014,Bgy,,,,R,1425,,1683,,
804814013,Manajao,84814013,Bgy,,,,R,957,,928,,
804814012,Magsaysay,84814012,Bgy,,,,R,697,,881,,
804814011,Mabaras,84814011,Bgy,,,,R,250,,270,,
804814010,Laniwan ,84814010,Bgy,,,,R,1706,,1615,,Pob.
804814009,Jangtud,84814009,Bgy,,,,R,603,,635,,
804814008,Capacujan,84814008,Bgy,,,,R,1467,,1623,,
804814007,Campedico,84814007,Bgy,,,,R,454,,454,,
804814006,Cabatuan,84814006,Bgy,,,,R,2556,,2284,,
804814005,Cabariwan,84814005,Bgy,,,,R,653,,588,,
804814004,Binay,84814004,Bgy,,,,R,551,,667,,
804814003,Bangon,84814003,Bgy,,,,R,484,,304,,
804814002,Bagacay,84814002,Bgy,,,,R,1564,,1248,,
804814001,Asum ,84814001,Bgy,,,,R,1240,,1129,,Pob.
804814000,Palapag,84814000,Mun,,,3rd,,34286,,34034,,
804813024,Talolora,84813024,Bgy,,,,R,707,,717,,
804813023,Santa Catalina,84813023,Bgy,,,,R,388,,508,,
804813022,San Juan,84813022,Bgy,,,,R,1404,,1738,,
804813021,San Jose,84813021,Bgy,,,,R,1072,,1068,,
804813020,San Isidro,84813020,Bgy,,,,R,614,,619,,
804813019,San Antonio,84813019,Bgy,,,,R,716,,743,,
804813018,San Agustin,84813018,Bgy,,,,R,1093,,1234,,
804813017,Roxas,84813017,Bgy,,,,R,1190,,1204,,
804813016,Nenita,84813016,Bgy,,,,R,3470,,3506,,
804813015,Mirador,84813015,Bgy,,,,R,1490,,1663,,
804813014,Makiwalo,84813014,Bgy,,,,U,5459,,5630,,
804813013,La Trinidad,84813013,Bgy,,,,R,595,,630,,
804813012,Imelda,84813012,Bgy,,,,R,3248,,3511,,
804813011,Hinabangan,84813011,Bgy,,,,R,392,,449,,
804813010,Flormina,84813010,Bgy,,,,R,512,,539,,
804813009,Eco ,84813009,Bgy,,,,R,2976,,3026,,Pob.
804813008,Do?a Lucia,84813008,Bgy,,,,R,1124,,1282,,
804813007,De Maria,84813007,Bgy,,,,R,525,,666,,
804813006,Chitongco ,84813006,Bgy,,,,R,3671,,3871,,Pob.
804813005,Cahicsan,84813005,Bgy,,,,R,832,,889,,
804813004,Cagmanaba,84813004,Bgy,,,,R,251,,332,,
804813003,Cablangan,84813003,Bgy,,,,R,1348,,1420,,
804813002,Bugko,84813002,Bgy,,,,R,4313,,4717,,
804813001,Bagasbas,84813001,Bgy,,,,R,1336,,1453,,
804813000,Mondragon,84813000,Mun,,,3rd,,38726,,41415,,
804812013,Santa Potenciana ,84812013,Bgy,,,,R,2198,,2113,,Pob.
804812012,Manaybanay,84812012,Bgy,,,,R,1389,,1441,,
804812011,E. Laodenio,84812011,Bgy,,,,R,588,,506,,
804812010,Naparasan,84812010,Bgy,,,,R,503,,521,,
804812009,Siljagon,84812009,Bgy,,,,R,1395,,1631,,
804812008,San Jose,84812008,Bgy,,,,R,596,,630,,
804812007,Quezon,84812007,Bgy,,,,R,863,,978,,
804812006,Del Sur ,84812006,Bgy,,,,R,747,,696,,Pob.
804812005,Del Norte ,84812005,Bgy,,,,R,1689,,1575,,Pob.
804812004,Magtaon,84812004,Bgy,,,,R,2306,,2236,,
804812003,Magsaysay,84812003,Bgy,,,,R,508,,624,,
804812002,Jubasan,84812002,Bgy,,,,R,857,,866,,
804812001,Burgos,84812001,Bgy,,,,R,386,,417,,
804812000,Mapanas,84812000,Mun,,,5th,,14025,,14234,,
804811030,Sabong-Tabok,84811030,Bgy,,,,U,1803,,1776,,
804811029,Villahermosa,84811029,Bgy,,,,R,501,,505,,
804811028,Villa,84811028,Bgy,,,,R,2056,,2179,,
804811027,Urdaneta,84811027,Bgy,,,,R,2318,,2395,,
804811026,To-og,84811026,Bgy,,,,R,601,,583,,
804811023,San Miguel,84811023,Bgy,,,,R,1336,,1439,,
804811022,San Juan,84811022,Bgy,,,,R,1261,,1277,,
804811021,San Jose,84811021,Bgy,,,,R,396,,473,,
804811020,San Isidro,84811020,Bgy,,,,R,429,,374,,
804811019,San Agustin,84811019,Bgy,,,,R,554,,627,,
804811018,Salvacion,84811018,Bgy,,,,R,507,,506,,
804811015,Ocad ,84811015,Bgy,,,,R,998,,1104,,Pob.
804811014,Maravilla,84811014,Bgy,,,,R,981,,1008,,
804811013,Magsaysay,84811013,Bgy,,,,R,1077,,1025,,
804811012,Macarthur,84811012,Bgy,,,,R,1604,,1773,,
804811011,Libertad,84811011,Bgy,,,,R,1306,,1658,,
804811010,Libas,84811010,Bgy,,,,R,2618,,2763,,
804811009,Enriqueta,84811009,Bgy,,,,R,1989,,2034,,
804811008,Datag,84811008,Bgy,,,,R,383,,245,,
804811007,Chansvilla,84811007,Bgy,,,,R,107,,50,,
804811006,Cataogan ,84811006,Bgy,,,,R,525,,487,,Pob.
804811005,Caragas ,84811005,Bgy,,,,R,1331,,1175,,Pob.
804811004,Caburihan ,84811004,Bgy,,,,R,1552,,1654,,Pob.
804811003,Barobaybay,84811003,Bgy,,,,R,1294,,1246,,
804811002,Bani,84811002,Bgy,,,,R,902,,700,,
804811001,Balicuatro,84811001,Bgy,,,,R,341,,334,,
804811000,Lavezares,84811000,Mun,,,4th,,28770,,29390,,
804810054,H. Jolejole,84810054,Bgy,,,,R,487,,406,,
804810053,Victory,84810053,Bgy,,,,R,946,,903,,
804810052,Taylor,84810052,Bgy,,,,R,1003,,950,,
804810051,Tagan-ayan,84810051,Bgy,,,,R,293,,338,,
804810050,Tagab-iran,84810050,Bgy,,,,R,1193,,957,,
804810049,Santo Tomas,84810049,Bgy,,,,R,162,,160,,
804810048,San Miguel,84810048,Bgy,,,,R,1514,,1414,,
804810047,San Jose,84810047,Bgy,,,,R,288,,256,,
804810046,San Jorge,84810046,Bgy,,,,R,1200,,1125,,
804810045,San Isidro,84810045,Bgy,,,,R,2913,,2567,,
804810043,San Francisco,84810043,Bgy,,,,R,761,,654,,
804810042,San Fernando,84810042,Bgy,,,,R,1156,,1312,,
804810041,San Antonio,84810041,Bgy,,,,R,319,,385,,
804810040,San Andres,84810040,Bgy,,,,R,552,,497,,
804810039,Sag-od,84810039,Bgy,,,,R,256,,195,,
804810038,Rufino,84810038,Bgy,,,,R,208,,224,,
804810037,Roxas,84810037,Bgy,,,,R,843,,703,,
804810036,Rizal,84810036,Bgy,,,,R,589,,637,,
804810035,Rebong,84810035,Bgy,,,,R,764,,738,,
804810034,Quirino District ,84810034,Bgy,,,,R,2027,,2145,,Pob.
804810033,Quirino,84810033,Bgy,,,,R,1252,,1370,,
804810032,Quezon,84810032,Bgy,,,,R,304,,312,,
804810031,Poponton,84810031,Bgy,,,,R,675,,647,,
804810030,Perez,84810030,Bgy,,,,R,450,,437,,
804810029,Palanas,84810029,Bgy,,,,R,350,,566,,
804810028,Paco,84810028,Bgy,,,,R,509,,504,,
804810027,Osme?a,84810027,Bgy,,,,R,332,,310,,
804810026,Matelarag,84810026,Bgy,,,,R,343,,370,,
804810025,Magsaysay,84810025,Bgy,,,,R,730,,816,,
804810024,Macarthur,84810024,Bgy,,,,R,326,,304,,
804810023,Mabini,84810023,Bgy,,,,R,514,,515,,
804810022,Lourdes,84810022,Bgy,,,,R,856,,801,,
804810021,Lumala-og,84810021,Bgy,,,,R,514,,664,,
804810020,Lakandula,84810020,Bgy,,,,R,328,,313,,
804810019,L. Empon,84810019,Bgy,,,,R,520,,561,,
804810018,Imelda,84810018,Bgy,,,,R,382,,323,,
804810017,Hangi,84810017,Bgy,,,,R,446,,376,,
804810016,H. Jolejole District ,84810016,Bgy,,,,R,2129,,1982,,Pob.
804810015,Guyo,84810015,Bgy,,,,R,385,,381,,
804810014,Geracdo,84810014,Bgy,,,,R,406,,387,,
804810013,Geguinta,84810013,Bgy,,,,R,528,,406,,
804810012,Epaw,84810012,Bgy,,,,R,278,,300,,
804810011,Dolores,84810011,Bgy,,,,R,227,,379,,
804810010,Del Pilar,84810010,Bgy,,,,R,987,,715,,
804810009,Dapdap,84810009,Bgy,,,,R,1665,,1419,,
804810008,Cuenco,84810008,Bgy,,,,R,340,,311,,
804810007,Catoto-ogan,84810007,Bgy,,,,R,307,,334,,
804810006,Caputoan,84810006,Bgy,,,,R,312,,332,,
804810005,Bulao,84810005,Bgy,,,,R,1372,,1410,,
804810004,Bukid,84810004,Bgy,,,,R,1051,,986,,
804810003,Bugtosan,84810003,Bgy,,,,R,473,,421,,
804810002,Bugay,84810002,Bgy,,,,R,773,,741,,
804810001,Balugo,84810001,Bgy,,,,R,409,,362,,
804810000,Las Navas,84810000,Mun,,,3rd,,37947,,36621,,
804809015,Potong Del Sur,84809015,Bgy,,,,R,1367,,1317,,
804809014,Potong,84809014,Bgy,,,,R,1225,,1125,,
804809013,Pio Del Pilar,84809013,Bgy,,,,R,502,,405,,
804809012,Palanas,84809012,Bgy,,,,R,253,,264,,
804809011,May-igot,84809011,Bgy,,,,R,357,,341,,
804809010,Mabini,84809010,Bgy,,,,R,746,,637,,
804809009,Lo-ok,84809009,Bgy,,,,R,882,,885,,
804809008,Lapinig Del Norte ,84809008,Bgy,,,,R,2587,,2423,,Pob.
804809007,Lapinig Del Sur ,84809007,Bgy,,,,R,1617,,1406,,Pob.
804809006,Imelda,84809006,Bgy,,,,R,672,,639,,
804809005,Can Omanio,84809005,Bgy,,,,R,393,,254,,
804809004,Can Maria,84809004,Bgy,,,,R,698,,642,,
804809003,Cahagwayan,84809003,Bgy,,,,R,689,,611,,
804809002,Bagacay,84809002,Bgy,,,,R,498,,365,,
804809001,Alang-alang,84809001,Bgy,,,,R,534,,530,,
804809000,Lapinig,84809000,Mun,,,5th,,13020,,11844,,
804808061,Talisay,84808061,Bgy,,,,R,1574,,1587,,
804808060,Yapas,84808060,Bgy,,,,R,504,,433,,
804808059,Yabyaban,84808059,Bgy,San Vicente,,,R,612,,649,,
804808058,Vigo,84808058,Bgy,,,,R,2041,,2075,,
804808057,Tumaguingting ,84808057,Bgy,,,,R,854,,775,,Pob.
804808056,Tinoblan,84808056,Bgy,,,,R,540,,457,,
804808055,Tarusan,84808055,Bgy,,,,R,430,,374,,
804808054,Tan-awan,84808054,Bgy,,,,R,644,,771,,
804808052,Suba,84808052,Bgy,,,,R,691,,677,,
804808050,Simora,84808050,Bgy,,,,R,826,,795,,
804808049,Sibunot,84808049,Bgy,,,,R,471,,452,,
804808048,Sangcol,84808048,Bgy,,,,R,462,,498,,
804808046,San Miguel Heights ,84808046,Bgy,,,,R,2837,,2856,,Pob.
804808045,San Antonio,84808045,Bgy,Son-og,,,R,536,,510,,
804808044,Rombang,84808044,Bgy,,,,R,942,,878,,
804808043,Rawis,84808043,Bgy,,,,U,4610,,4711,,
804808042,Pangdan,84808042,Bgy,,,,R,527,,507,,
804808041,Palmera,84808041,Bgy,,,,R,409,,319,,
804808040,Onay,84808040,Bgy,Do?a Luisa,,,R,1043,,1161,,
804808039,Oleras,84808039,Bgy,,,,R,1924,,1981,,
804808038,Napotiocan,84808038,Bgy,Salvacion,,,R,1695,,1510,,
804808037,Mualbual,84808037,Bgy,,,,R,574,,580,,
804808036,Marubay,84808036,Bgy,,,,R,1442,,1286,,
804808035,Magsaysay,84808035,Bgy,,,,R,709,,724,,
804808034,Little Venice ,84808034,Bgy,,,,R,3510,,3512,,Pob.
804808033,Lawaan,84808033,Bgy,,,,R,798,,801,,
804808032,Langob,84808032,Bgy,,,,R,555,,579,,
804808031,La Perla,84808031,Bgy,,,,R,1483,,1531,,
804808030,Inamlan,84808030,Bgy,,,,R,848,,909,,
804808029,Guilaoangi ,84808029,Bgy,,,,R,2514,,2415,,Pob.
804808028,Gibatangan,84808028,Bgy,,,,R,552,,510,,
804808027,G. B. Tan,84808027,Bgy,,,,R,207,,229,,
804808026,E. J. Dulay,84808026,Bgy,,,,R,742,,751,,
804808023,Catigbian,84808023,Bgy,,,,R,873,,875,,
804808022,Canyomanao,84808022,Bgy,,,,R,507,,531,,
804808021,Cangcahipos,84808021,Bgy,,,,R,946,,925,,
804808020,Candawid,84808020,Bgy,,,,R,864,,768,,
804808019,Calomotan,84808019,Bgy,,,,R,1142,,1261,,
804808018,Calintaan Pob.,84808018,Bgy,Sto. Ni?o,,,R,1397,,1160,,
804808017,Cahayagan,84808017,Bgy,,,,R,2098,,1925,,
804808016,Cagdara-o,84808016,Bgy,,,,R,596,,607,,
804808015,Cagaasan,84808015,Bgy,,,,R,593,,632,,
804808014,Cabulaloan,84808014,Bgy,,,,R,958,,1059,,
804808013,Cabago-an,84808013,Bgy,,,,R,942,,946,,
804808012,Cabagngan,84808012,Bgy,,,,R,508,,534,,
804808011,Cabadiangan,84808011,Bgy,,,,R,2938,,2790,,
804808010,Burabud,84808010,Bgy,,,,R,938,,946,,
804808009,Bongliw,84808009,Bgy,,,,R,741,,723,,
